id,sha,filename,url,lines,title,comment,priority,category,additional,private,code
8eea8ce9-7064-42c2-b9a5-000dfe551640,,/e11/my_http_server.py,,70:2-116:56,,# \nAdd code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Write Code,,0,ICBzb2NrZXQgPSBodHRwX3NvY2tldC5IVFRQU29ja2V0KGNvbm5lY3Rpb24pCgogICAgIyBSZWFkIGFuZCBwcmludCB0aGUgcmVxdWVzdCAoZS5nLiAiR0VUIC8gSFRUUC8xLjAiKQogICAgcmVxdWVzdCA9IHNvY2tldC5yZWNlaXZlX3RleHRfbGluZSgpCiAgICBwcmludChmIlJlcXVlc3Q6IHtyZXF1ZXN0fSIpCgoKICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgaGVhZGVycwogICAgd2hpbGUgVHJ1ZToKICAgICAgICBkYXRhID0gc29ja2V0LnJlY2VpdmVfdGV4dF9saW5lKCkuc3RyaXAoKQogICAgICAgIGlmIChub3QgZGF0YSkgb3IgKGxlbihkYXRhKSA9PSAwKToKICAgICAgICAgICAgICAgIGJyZWFrCiAgICAgICAgcHJpbnQoZGF0YSkKICAgIHByaW50KCc9PT09PT09JykKCiAgICAjIEV4dHJhY3QgdGhlIHBhdGggZnJvbSB0aGUgcmVxdWVzdC4KICAgIHBhcnRzID0gcmVxdWVzdC5zcGxpdCgpCiAgICBwYXRoID0gcGFydHNbMV1bMTpdICAjIHJlbW92ZSB0aGUgZmlyc3QgY2hhcmFjdGVyIG9mIHRoZSBwYXRoCgogICAgIyBBc3N1bWUgdGhlIHBhdGggaXMgYSBmaWxlIG5hbWUuCiAgICAjIElmIHRoZSBmaWxlIG5hbWUgZXhpc3RzLCB3ZSB3aWxsIHNlbmQgaXQgYXMgYSByZXNwb25zZS4KICAgICMgT3RoZXJ3aXNlLCBzZW5kIGEgNDA0LgogICAgaWYgb3MucGF0aC5leGlzdHMocGF0aCk6CiAgICAgICAgc3RhdHVzX2NvZGUgPSAiMjAwIgogICAgICAgIHByaW50KGYiUEFUSCBIRVJFOiB7cGF0aH0iKQoKICAgICAgICBpZiBvcy5wYXRoLmlzZGlyKHBhdGgpOgogICAgICAgICAgICBpZiBwYXRoWy0xXSAhPSAiLyI6CiAgICAgICAgICAgICAgICBwYXRoICs9ICIvIgogICAgICAgICAgICAgICAgc3RhdHVzX2NvZGUgPSAiMzAxIgoKICAgICAgICAgICAgaWYgb3MucGF0aC5leGlzdHMoZiJ7cGF0aH0vaW5kZXguaHRtbCIpOgogICAgICAgICAgICAgICAgcGF0aCArPSAiaW5kZXguaHRtbCIKICAgICAgICAgICAgZWxzZToKICAgICAgICAgICAgICAgIHJldHVybl9kaXJlY3RvcnlfaXRlbXMoc29ja2V0LCBwYXRoLCBzdGF0dXNfY29kZSkKCiAgICAgICAgICAgICAgICBzb2NrZXQuY2xvc2UoKQogICAgICAgICAgICAgICAgcmV0dXJuCgogICAgICAgICMgV2UgbmVlZCB0byBrbm93IHRoZSBmaWxlIHNpemUgc28gd2UgY2FuIHNlbmQKICAgICAgICAjIHRoZSBDb250ZW50LUxlbmd0aCBoZWFkZXIuCiAgICAgICAgZmlsZV9zaXplID0gb3MucGF0aC5nZXRzaXplKHBhdGgpCiAgICAgICAgZmlsZV9leHRlbnNpb24gPSBvcy5wYXRoLnNwbGl0ZXh0KHBhdGgpWzFdIAogICAgICAgIGlmIGZpbGVfZXh0ZW5zaW9uIG5vdCBpbiBFWFRFTlNJT05fTUFQOgogICAgICAgICAgICBjb250ZW50X3R5cGUgPSAidGV4dC9wbGFpbiIKICAgICAgICBlbHNlOgogICAgICAgICAgICBjb250ZW50X3R5cGUgPSBFWFRFTlNJT05fTUFQW2ZpbGVfZXh0ZW5zaW9uXQouLi4=
cd4b7067-fd4e-4071-b01d-067a64f36f5a,,/e11/my_http_server.py,,44:0-64:10,,"What would happen if you remove the line `     socket.send_text_line("""")`? Does removing the line introduce a bug? If so, what specifically goes wrong?",0,Short Answer,,1,ZGVmIHJldHVybl9kaXJlY3RvcnlfaXRlbXMoc29ja2V0LCBwYXRoLCBzdGF0dXNfY29kZSk6CiAgICBsaW5rcyA9IFtdCgogICAgZm9yIGl0ZW0gaW4gb3MubGlzdGRpcihwYXRoKToKICAgICAgICBsaW5rID0gdXJsbGliLnBhcnNlLnF1b3RlKGl0ZW0pCiAgICAgICAgbGlua3MuYXBwZW5kKGYiPGEgaHJlZj1cIntsaW5rfVwiPntpdGVtfTwvYT48YnI+IikKCiAgICAjIHprIEFub3RoZXIgaWRlYSB3b3VsZCBiZSAiPGJyPiIuam9pbihsaW5rcykgaW5zdGVhZCBvZiBhIGJyIGF0IHRoZSBlbmQgb2YgZXZlcnkgb25lLiAKICAgIGh0bWxfZGlyZWN0b3J5X2RvY3VtZW50ID0gIjxodG1sPjxib2R5PiIgKyAiIi5qb2luKGxpbmtzKSArICI8L2JvZHk+PC9odG1sPiIKICAgIGNvbnRlbnRfbGVuZ3RoID0gbGVuKGh0bWxfZGlyZWN0b3J5X2RvY3VtZW50LmVuY29kZSgidXRmLTgiKSkKCiAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoZiJIVFRQLzEuMCB7c3RhdHVzX2NvZGV9IE9LIikKICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbnRlbnQtVHlwZTogdGV4dC9odG1sIikKICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkxvY2F0aW9uOiAve3BhdGh9IikKICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbnRlbnQtTGVuZ3RoOiB7Y29udGVudF9sZW5ndGh9IikKICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbm5lY3Rpb246IGNsb3NlIikKICAgIHNvY2tldC5zZW5kX3RleHRfbGluZSgiIikgICM8PT09PT09PT09PT0KCiAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoaHRtbF9kaXJlY3RvcnlfZG9jdW1lbnQpCgogICAgcmV0dXJuCi4uLg==
7a042117-5539-408a-8ed6-76b4d0550ba2,,/e12/my_http_server.py,,43:0-71:34,,Add code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Write Code,,0,ZGVmIGhhbmRsZV9jb25uZWN0aW9uKGNvbm5lY3Rpb24pOgogICAgIiIiCiAgICBIYW5kbGUgdGhlICJjb252ZXJzYXRpb24iIHdpdGggYSBzaW5nbGUgY2xpZW50IGNvbm5lY3Rpb24KICAgICIiIgogICAgc29ja2V0ID0gaHR0cF9zb2NrZXQuSFRUUFNvY2tldChjb25uZWN0aW9uKQoKICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgKGUuZy4gIkdFVCAvIEhUVFAvMS4wIikKICAgIHJlcXVlc3QgPSBzb2NrZXQucmVjZWl2ZV90ZXh0X2xpbmUoKQogICAgcHJpbnQoZiJSZXF1ZXN0OiB7cmVxdWVzdH0iKQoKCiAgICAjIFJlYWQgYW5kIHByaW50IHRoZSByZXF1ZXN0IGhlYWRlcnMKICAgIHdoaWxlIFRydWU6CiAgICAgICAgZGF0YSA9IHNvY2tldC5yZWNlaXZlX3RleHRfbGluZSgpLnN0cmlwKCkKICAgICAgICBpZiAobm90IGRhdGEpIG9yIChsZW4oZGF0YSkgPT0gMCk6CiAgICAgICAgICAgICAgICBicmVhawogICAgICAgIHByaW50KGRhdGEpCiAgICBwcmludCgnPT09PT09PScpCgogICAgIyBFeHRyYWN0IHRoZSBwYXRoIGZyb20gdGhlIHJlcXVlc3QuCiAgICBwYXJ0cyA9IHJlcXVlc3Quc3BsaXQoKQogICAgIyBFeHRyYWN0IHRoZSBzZWNvbmQgcGFydCAoc2hvdWxkIGJlIHRoZSBwYXRoLiBFWDogL3BhdGgpCiAgICBwYXRoID0gcGFydHNbMV0KICAgICMgUmVtb3ZlIHRoZSBsZWFkaW5nIHNsYXNoIGZyb20gdGhlIHBhdGggYW5kIGNvbWJpbmUgaXQgd2l0aCB0aGUgcm9vdCBkaXJlY3RvcnkKICAgIGZ1bGxfcGF0aCA9IG9zLnBhdGguam9pbihST09UX0RJUkVDVE9SWSwgcGF0aC5sc3RyaXAoJy8nKSkKCiAgICAjIENoZWNrIGlmIHRoZSBwYXRoIGlzIGEgZGlyCiAgICBpZiBvcy5wYXRoLmlzZGlyKGZ1bGxfcGF0aCk6CiAgICAgICAgaWYgbm90IHBhdGguZW5kc3dpdGgoJy8nKToKLi4u
3ff82f94-f4ea-4990-99a4-911325b92770,,/e12/my_http_server.py,,110:0-121:127,,"What would happen if you remove the line `     socket.send_text_line("""")`? Does removing the line introduce a bug? If so, what specifically goes wrong?",0,Short Answer,,0,ICAgIGlmIG9zLnBhdGguaXNmaWxlKGZ1bGxfcGF0aCk6CiAgICAgICAgZmlsZV9zaXplID0gb3MucGF0aC5nZXRzaXplKGZ1bGxfcGF0aCkgIyBHcmFiIHRoZSBmaWxlIHNpemUKICAgICAgICBfLCBmaWxlX2V4dGVuc2lvbiA9IG9zLnBhdGguc3BsaXRleHQoZnVsbF9wYXRoKSAjIEdyYWIgdGhlIGV4dGVuc2lvbiBmcm9tIHRoZSBwYXRoCiAgICAgICAgY29udGVudF90eXBlID0gRVhURU5TSU9OX01BUC5nZXQoZmlsZV9leHRlbnNpb24pICMgR3JhYiBjb250ZW50IHR5cGUgZnJvbSBvdXIgZXh0ZW5zaW9uIGxpc3QKICAgICAgICB3aXRoIG9wZW4oZnVsbF9wYXRoLCAncmInKSBhcyBmaWxlOgogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoIkhUVFAvMS4wIDIwMCBPSyIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbnRlbnQtVHlwZToge2NvbnRlbnRfdHlwZX0iKQogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoZiJDb250ZW50LUxlbmd0aDoge2ZpbGVfc2l6ZX0iKQogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoZiJDb25uZWN0aW9uOiBjbG9zZSIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZSgiIikKCiAgICAgICAgICAgIHNvY2tldC5zZW5kX2JpbmFyeV9kYXRhX2Zyb21fZmlsZShmaWxlLCBmaWxlX3NpemUpICMgU2VuZCBiaW5hcnkgZGF0YSBzaW5jZSB3ZSBhcmUgZGVhbGluZyB3aXRoIG1vcmUgdGhhbiBqdXN0IHRleHQKLi4u
1a05bc87-806d-4a1b-b16e-69db579c639a,,/e13/my_http_server.py,,41:0-74:28,,Add code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Write Code,,0,ZGVmIGhhbmRsZV9jb25uZWN0aW9uKGNvbm5lY3Rpb24pOg0KICAgICIiIg0KICAgIEhhbmRsZSB0aGUgImNvbnZlcnNhdGlvbiIgd2l0aCBhIHNpbmdsZSBjbGllbnQgY29ubmVjdGlvbg0KICAgICIiIg0KICAgIHNvY2tldCA9IGh0dHBfc29ja2V0LkhUVFBTb2NrZXQoY29ubmVjdGlvbikNCg0KICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgKGUuZy4gIkdFVCAvIEhUVFAvMS4wIikNCiAgICByZXF1ZXN0ID0gc29ja2V0LnJlY2VpdmVfdGV4dF9saW5lKCkNCiAgICBwcmludChmIlJlcXVlc3Q6IHtyZXF1ZXN0fSIpDQoNCg0KICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgaGVhZGVycw0KICAgIHdoaWxlIFRydWU6DQogICAgICAgIGRhdGEgPSBzb2NrZXQucmVjZWl2ZV90ZXh0X2xpbmUoKS5zdHJpcCgpDQogICAgICAgIGlmIChub3QgZGF0YSkgb3IgKGxlbihkYXRhKSA9PSAwKToNCiAgICAgICAgICAgICAgICBicmVhaw0KICAgICAgICBwcmludChkYXRhKQ0KICAgIHByaW50KCc9PT09PT09JykNCg0KICAgICMgRXh0cmFjdCB0aGUgcGF0aCBmcm9tIHRoZSByZXF1ZXN0Lg0KICAgIHBhcnRzID0gcmVxdWVzdC5zcGxpdCgpDQogICAgcGF0aCA9IHBhcnRzWzFdWzE6XSAgIyByZW1vdmUgdGhlIGZpcnN0IGNoYXJhY3RlciBvZiB0aGUgcGF0aA0KICAgIA0KICAgICNjaGVjayBmaWxlIGV4dGVuc2lvbg0KICAgIGZpbGVfZXh0ZW5zaW9uID0gb3MucGF0aC5zcGxpdGV4dChwYXRoKVsxXS5sb3dlcigpDQogICAgDQogICAgI2dldCBjb250ZW50IHR5cGUgYmFzZWQgb24gZmlsZXMgZXh0ZW5zaW9uDQogICAgY29udGVudF90eXBlID0gRVhURU5TSU9OX01BUC5nZXQoZmlsZV9leHRlbnNpb24sICJ0ZXh0L3BsYWluIikNCg0KDQogICAgIyBBc3N1bWUgdGhlIHBhdGggaXMgYSBmaWxlIG5hbWUuDQogICAgIyBJZiB0aGUgZmlsZSBuYW1lIGV4aXN0cywgd2Ugd2lsbCBzZW5kIGl0IGFzIGEgcmVzcG9uc2UuDQogICAgIyBPdGhlcndpc2UsIHNlbmQgYSA0MDQuDQogICAgaWYgb3MucGF0aC5leGlzdHMocGF0aCk6Ci4uLg==
51e21826-a2d9-4086-abe7-0042b315819e,,/e13/my_http_server.py,,71:0-88:62,,"What would happen if you remove the line `     socket.send_text_line("""")`? Does removing the line introduce a bug? If so, what specifically goes wrong?",0,,,0,ICAgICMgQXNzdW1lIHRoZSBwYXRoIGlzIGEgZmlsZSBuYW1lLg0KICAgICMgSWYgdGhlIGZpbGUgbmFtZSBleGlzdHMsIHdlIHdpbGwgc2VuZCBpdCBhcyBhIHJlc3BvbnNlLg0KICAgICMgT3RoZXJ3aXNlLCBzZW5kIGEgNDA0Lg0KICAgIGlmIG9zLnBhdGguZXhpc3RzKHBhdGgpOg0KDQogICAgICAgICMgV2UgbmVlZCB0byBrbm93IHRoZSBmaWxlIHNpemUgc28gd2UgY2FuIHNlbmQNCiAgICAgICAgIyB0aGUgQ29udGVudC1MZW5ndGggaGVhZGVyLg0KICAgICAgICBmaWxlX3NpemUgPSBvcy5wYXRoLmdldHNpemUocGF0aCkNCiAgICAgICAgd2l0aCBvcGVuKHBhdGgsICdyYicpIGFzIGZpbGU6DQogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoIkhUVFAvMS4wIDIwMCBPSyIpDQogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoZiJDb250ZW50LVR5cGU6IHtjb250ZW50X3R5cGV9IikNCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbnRlbnQtTGVuZ3RoOiB7ZmlsZV9zaXplfSIpDQogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoZiJDb25uZWN0aW9uOiBjbG9zZSIpDQogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoIiIpICMgPD09PT09DQoNCiAgICAgICAgICAgICMgUmVhZCBhbmQgc2VuZCBvbmUgbGluZSBhdCBhIHRpbWUuDQogICAgICAgICAgICAjIChUaGlzIHdvcmtzIGJlY2F1c2UgdGhpcyBzZXJ2ZXIgb25seSBoYW5kbGVzIHRleHQuKSAgICANCiAgICAgICAgICAgIHNvY2tldC5zZW5kX2JpbmFyeV9kYXRhX2Zyb21fZmlsZShmaWxlLCBmaWxlX3NpemUpCi4uLg==
07c79263-d330-429b-93b8-09b5e87e8e8f,,/e14/my_http_server.py,,41:0-70:72,,Add code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Write Code,,0,ZGVmIGhhbmRsZV9jb25uZWN0aW9uKGNvbm5lY3Rpb24pOgogICAKICAgIHNvY2tldCA9IGh0dHBfc29ja2V0LkhUVFBTb2NrZXQoY29ubmVjdGlvbikKCiAgICAjIFJlYWQgYW5kIHByaW50IHRoZSByZXF1ZXN0IChlLmcuICJHRVQgLyBIVFRQLzEuMCIpCiAgICByZXF1ZXN0ID0gc29ja2V0LnJlY2VpdmVfdGV4dF9saW5lKCkKICAgIHByaW50KGYiUlJSUlJSUlJSUlJSUlJSUmVxdWVzdDoge3JlcXVlc3R9IikKCgogICAgIyBSZWFkIGFuZCBwcmludCB0aGUgcmVxdWVzdCBoZWFkZXJzCiAgICB3aGlsZSBUcnVlOgogICAgICAgIGRhdGEgPSBzb2NrZXQucmVjZWl2ZV90ZXh0X2xpbmUoKS5zdHJpcCgpCiAgICAgICAgaWYgKG5vdCBkYXRhKSBvciAobGVuKGRhdGEpID09IDApOgogICAgICAgICAgICAgICAgYnJlYWsKICAgICAgICBwcmludChkYXRhKQogICAgcHJpbnQoJz09PT09PT0nKQoKICAgICMgRXh0cmFjdCB0aGUgcGF0aCBmcm9tIHRoZSByZXF1ZXN0LgogICAgcGFydHM9cmVxdWVzdC5zcGxpdCgpIAogICAgcGF0aD1wYXJ0c1sxXVsxOl0gI0dyYWIgc2Vjb25kIGZyYWdtZW50IG9mIEhUVFAgbGluZSAgICBHRVQgL1tpbWFnZS5qcGddIEhUVFAxLjEKICAgIHByaW50KHBhdGgsIlxuIikKICAgICNHRVQgRklMRSBFWFRFTlNJT04sIGRlZmF1bHQgaXMgInRleHQvcGxhaW4iCiAgICBmaWxlX2V4dGVuc2lvbj1vcy5wYXRoLnNwbGl0ZXh0KHBhdGgpWzFdICAjZ2V0ICBbXSBmcm9tIGltYWdlWy5qcGddCiAgICB0eXBlMSA9IEVYVEVOU0lPTl9NQVAuZ2V0KGZpbGVfZXh0ZW5zaW9uLCAidGV4dC9wbGFpbiIpCiAgICBpZiBvcy5wYXRoLmV4aXN0cyhwYXRoKTogICAgIyBJZiB0aGUgZmlsZSBuYW1lIGV4aXN0cywgd2Ugd2lsbCBzZW5kIGl0IGFzIGEgcmVzcG9uc2UuCiAgICAgICAgZmlsZV9zaXplID0gb3MucGF0aC5nZXRzaXplKHBhdGgpCgogICAgICAgICMgemsgVGhlcmUgaXMgbm8gbmVlZCB0byBoYW5kbGUgdGV4dCBhbmQgYmluYXJ5IHNlcGFyYXRlbHkuICAKICAgICAgICAjIEp1c3QgdHJlYXQgdGhlbSBhbGwgYXMgYmluYXJ5LiAKICAgICAgICBpZiB0eXBlMS5zcGxpdCgnLycsMSlbMF0gPT0iaW1hZ2UiIG9yIHR5cGUxID09ImFwcGxpY2F0aW9uL3BkZiI6Ci4uLg==
da2d035b-7c2e-40a1-aa47-26e0376a72ec,,/e14/my_http_server.py,,70:1-82:42,,"What would happen if you remove the line `     socket.send_text_line("""")`? Does removing the line introduce a bug? If so, what specifically goes wrong?",0,Short Answer,,0,ICAgICAgIGlmIHR5cGUxLnNwbGl0KCcvJywxKVswXSA9PSJpbWFnZSIgb3IgdHlwZTEgPT0iYXBwbGljYXRpb24vcGRmIjoKICAgICAgICAgICAgcHJpbnQoInR5cGU6Iix0eXBlMS5zcGxpdCgnLycsMSlbMF0pIy4uLi4uLi4uLi4uLi4uLi4uLi4uLi4KICAgICAgICAgICAgI2hhbmRsZSBidW5hcnkKICAgICAgICAgICAgd2l0aCBvcGVuKHBhdGgsICdyYicpIGFzIGZpbGU6CiAgICAgICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoIkhUVFAvMS4wIDIwMCBPSyIpCiAgICAgICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoZiJDb250ZW50LVR5cGU6IHt0eXBlMX0iKQogICAgICAgICAgICAgICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKGYiQ29udGVudC1MZW5ndGg6IHtmaWxlX3NpemV9IikKICAgICAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZSgiQ29ubmVjdGlvbjogY2xvc2UiKQogICAgICAgICAgICAgICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKCIiKQogICAgICAgICAgICAgICAgI2ZvciBwZGYvaW1nCiAgICAgICAgICAgICAgICBwcmludCgiYmVmb3JlIGltYWdlIGlzIHNlbnRcbiIpCiAgICAgICAgICAgICAgICBzb2NrZXQuc2VuZF9iaW5hcnlfZGF0YV9mcm9tX2ZpbGUoZmlsZSxmaWxlX3NpemUpCiAgICAgICAgICAgICAgICBwcmludCgiSW1hZ2Ugd2FzIHNlbnQ/XG4iKQouLi4=
9f361cba-4b3d-4dc4-9824-c64d08964b25,,/e15/my_http_server.py,,57:0-84:36,,Add code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Short Answer,,0,ZGVmIGhhbmRsZV9jb25uZWN0aW9uKGNvbm5lY3Rpb24pOgogICAgIiIiCiAgICBIYW5kbGUgdGhlICJjb252ZXJzYXRpb24iIHdpdGggYSBzaW5nbGUgY2xpZW50IGNvbm5lY3Rpb24KICAgICIiIgogICAgc29ja2V0ID0gSFRUUFNvY2tldChjb25uZWN0aW9uKQoKICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgKGUuZy4gIkdFVCAvIEhUVFAvMS4wIikKICAgIHJlcXVlc3QgPSBzb2NrZXQucmVjZWl2ZV90ZXh0X2xpbmUoKQogICAgcHJpbnQoZiJSZXF1ZXN0OiB7cmVxdWVzdH0iKQoKCiAgICAjIFJlYWQgYW5kIHByaW50IHRoZSByZXF1ZXN0IGhlYWRlcnMKICAgIHdoaWxlIFRydWU6CiAgICAgICAgZGF0YSA9IHNvY2tldC5yZWNlaXZlX3RleHRfbGluZSgpLnN0cmlwKCkKICAgICAgICBpZiAobm90IGRhdGEpIG9yIChsZW4oZGF0YSkgPT0gMCk6CiAgICAgICAgICAgICAgICBicmVhawogICAgICAgIHByaW50KGRhdGEpCiAgICBwcmludCgnPT09PT09PScpCgogICAgIyBFeHRyYWN0IHRoZSBwYXRoIGZyb20gdGhlIHJlcXVlc3QuCiAgICBwYXJ0cyA9IHJlcXVlc3Quc3BsaXQoKQogICAgcGF0aCA9IHBhcnRzWzFdWzE6XSAgIyByZW1vdmUgdGhlIGZpcnN0IGNoYXJhY3RlciBvZiB0aGUgcGF0aAoKICAgICMgQXNzdW1lIHRoZSBwYXRoIGlzIGEgZmlsZSBuYW1lLgogICAgIyBJZiB0aGUgZmlsZSBuYW1lIGV4aXN0cywgd2Ugd2lsbCBzZW5kIGl0IGFzIGEgcmVzcG9uc2UuCiAgICAjIE90aGVyd2lzZSwgc2VuZCBhIDQwNC4KICAgIGlmIG9zLnBhdGguZXhpc3RzKHBhdGgpOgogICAgICAgIGhhbmRsZV9yZXF1ZXN0KHBhdGgsIHNvY2tldCkKLi4u
c120f9be-26d9-4758-904b-30cb01b2752f,,/e15/handlers.py,,18:0-18:43,,What specifically would go wrong if you removed the empty string from this list?,0,Short Answer,,0,REVGQVVMVF9IRUFERVJTID0gWyJDb25uZWN0aW9uOiBjbG9zZSIsICIiXQouLi4=
96e995c3-fafd-4ebb-9f85-d3d59f8bc035,,/e16/my_http_server.py,,62:0-100:29,,Add code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Write Code,,0,ZGVmIGhhbmRsZV9jb25uZWN0aW9uKGNvbm5lY3Rpb24pOgogICAgIiIiCiAgICBIYW5kbGUgdGhlICJjb252ZXJzYXRpb24iIHdpdGggYSBzaW5nbGUgY2xpZW50IGNvbm5lY3Rpb24KICAgICIiIgogICAgc29ja2V0ID0gaHR0cF9zb2NrZXQuSFRUUFNvY2tldChjb25uZWN0aW9uKQoKICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgKGUuZy4gIkdFVCAvIEhUVFAvMS4wIikKICAgIHJlcXVlc3QgPSBzb2NrZXQucmVjZWl2ZV90ZXh0X2xpbmUoKQogICAgcHJpbnQoZiJSZXF1ZXN0OiB7cmVxdWVzdH0iKQoKCiAgICAjIFJlYWQgYW5kIHByaW50IHRoZSByZXF1ZXN0IGhlYWRlcnMKICAgIHdoaWxlIFRydWU6CiAgICAgICAgZGF0YSA9IHNvY2tldC5yZWNlaXZlX3RleHRfbGluZSgpLnN0cmlwKCkKICAgICAgICBpZiAobm90IGRhdGEpIG9yIChsZW4oZGF0YSkgPT0gMCk6CiAgICAgICAgICAgICAgICBicmVhawogICAgICAgIHByaW50KGRhdGEpCiAgICBwcmludCgnPT09PT09PScpCgogICAgIyBFeHRyYWN0IHRoZSBwYXRoIGZyb20gdGhlIHJlcXVlc3QuCiAgICBwYXJ0cyA9IHJlcXVlc3Quc3BsaXQoKQogIAogICAgIyByZWRpcmVjdCBpZiBkaXJlY3RvcnkgZG9lcyBub3QgZW5kIHdpdGggJy8nCiAgICBpZiBvcy5wYXRoLmlzZGlyKG9zLnBhdGguam9pbihTVFVERU5UX0RBVEFfRElSLCBwYXJ0c1sxXS5zdHJpcCgiLyIpKSkgYW5kIG5vdCBwYXJ0c1sxXS5lbmRzd2l0aCgnLycpOgogICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZSgiSFRUUC8xLjAgMzAxIE1vdmVkIFBlcm1hbmVudGx5IikKICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoZiJMb2NhdGlvbjoge3BhcnRzWzFdfS8iKQogICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZSgiQ29udGVudC1MZW5ndGg6IDAiKQogICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZSgiQ29ubmVjdGlvbjogY2xvc2UiKQogICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZSgiIikKICAgICAgICBzb2NrZXQuY2xvc2UoKQogICAgICAgIHJldHVybgoKICAgICMgZGlyZWN0b3J5IHBhdGhpbmcKICAgIHBhdGggPSBvcy5wYXRoLmpvaW4oU1RVREVOVF9EQVRBX0RJUiwgcGFydHNbMV0ubHN0cmlwKCIvIikpCiAgICBpZiBvcy5wYXRoLmlzZGlyKHBhdGgpOgogICAgICAgICMgaWYgcGF0aCBoYXMgaW5kZXgsIHNldCB0aGUgcGF0aCB0byB0aGUgaW5kZXguCiAgICAgICAgaW5kZXhfcGF0aCA9IG9zLnBhdGguam9pbihwYXRoLCAiaW5kZXguaHRtbCIpCiAgICAgICAgaWYgb3MucGF0aC5pc2ZpbGUoaW5kZXhfcGF0aCk6CiAgICAgICAgICAgIHBhdGggPSBpbmRleF9wYXRoCi4uLg==
